Order Date,Sales,Profit,Quantity,Discount,Year,Month,Quarter,Day,DayOfWeek,DayOfYear,WeekOfYear,lag_1,lag_7,roll_mean_7
2020-08-27,970.203,165.80689999999998,24,0.14166666666666666,2020,8,3,27,3,240,35,639.9739999999999,381.64,463.7431428571428
2020-08-28,246.5,47.0866,9,0.0,2020,8,3,28,4,241,35,970.203,435.584,547.8235714285714
2020-08-30,493.00600000000003,177.8153,22,0.12000000000000002,2020,8,3,30,6,243,35,246.5,66.632,520.8115714285714
2020-08-31,318.82,100.208,13,0.08,2020,8,3,31,0,244,36,493.00600000000003,659.338,581.7221428571428
2020-09-02,1208.65,332.7846,39,0.09230769230769233,2020,9,3,2,2,246,36,318.82,884.5079999999999,533.0767142857143
2020-09-03,451.334,140.448,18,0.26666666666666666,2020,9,3,3,3,247,36,1208.65,178.52599999999998,579.3827142857142
2020-09-04,934.1030000000001,-31.0564,39,0.2555555555555556,2020,9,3,4,4,248,36,451.334,639.9739999999999,618.3552857142857
2020-09-05,1005.654,301.3426,30,0.12,2020,9,3,5,5,249,36,934.1030000000001,970.203,660.3737142857143
2020-09-06,898.843,-95.2051,31,0.2636363636363636,2020,9,3,6,6,250,36,1005.654,246.5,665.4381428571429
2020-09-07,89.64,20.8344,19,0.0,2020,9,3,7,0,251,37,898.843,493.00600000000003,758.63
2020-09-09,1415.7259999999999,283.659,35,0.03333333333333333,2020,9,3,9,2,253,37,89.64,318.82,701.0062857142857
2020-09-10,1189.45,359.7839,48,0.016666666666666666,2020,9,3,10,3,254,37,1415.7259999999999,1208.65,857.7071428571428
2020-09-11,707.824,119.3676,21,0.022222222222222223,2020,9,3,11,4,255,37,1189.45,451.334,854.9642857142857
2020-09-12,1211.852,240.0081,44,0.17500000000000002,2020,9,3,12,5,256,37,707.824,934.1030000000001,891.6057142857143
2020-09-13,478.486,14.11,20,0.1,2020,9,3,13,6,257,37,1211.852,1005.654,931.2841428571428
2020-09-14,677.0300000000001,32.8116,35,0.17500000000000002,2020,9,3,14,0,258,38,478.486,898.843,855.9744285714286
2020-09-15,31.12,14.6264,4,0.0,2020,9,3,15,1,259,38,677.0300000000001,89.64,824.2868571428571
2020-09-16,1549.052,119.4746,66,0.23684210526315788,2020,9,3,16,2,260,38,31.12,1415.7259999999999,815.9268571428572
2020-09-17,810.42,168.965,38,0.0,2020,9,3,17,3,261,38,1549.052,1189.45,834.9734285714286
2020-09-18,500.38,194.79919999999998,30,0.0,2020,9,3,18,4,262,38,810.42,707.824,780.8262857142856
2020-09-19,466.288,7.8341999999999965,31,0.23333333333333336,2020,9,3,19,5,263,38,500.38,1211.852,751.1914285714286
2020-09-20,1093.508,273.597,42,0.061538461538461535,2020,9,3,20,6,264,38,466.288,478.486,644.6822857142857
2020-09-21,445.464,99.8138,26,0.16666666666666666,2020,9,3,21,0,265,39,1093.508,677.0300000000001,732.5425714285714
2020-09-23,314.93399999999997,77.3578,44,0.18000000000000002,2020,9,3,23,2,267,39,445.464,31.12,699.4617142857143
2020-09-24,1089.217,222.4572,47,0.18421052631578946,2020,9,3,24,3,268,39,314.93399999999997,1549.052,740.0065714285713
2020-09-25,1977.943,0.5751000000000079,79,0.2833333333333333,2020,9,3,25,4,269,39,1089.217,810.42,674.315857142857
2020-09-26,511.078,161.297,30,0.15555555555555556,2020,9,3,26,5,270,39,1977.943,500.38,841.1048571428572
2020-09-27,1058.364,287.2722,33,0.13636363636363635,2020,9,3,27,6,271,39,511.078,466.288,842.6331428571428
2020-09-30,585.614,119.58019999999999,19,0.24,2020,9,3,30,2,274,40,1058.364,1093.508,927.2154285714287
2020-10-01,765.306,240.3716,57,0.1357142857142857,2020,10,4,1,3,275,40,585.614,445.464,854.6591428571428
2020-10-02,275.218,-20.209200000000003,14,0.325,2020,10,4,2,4,276,40,765.306,314.93399999999997,900.3508571428572
2020-10-03,505.58,63.98499999999999,12,0.1,2020,10,4,3,5,277,40,275.218,1089.217,894.6771428571428
2020-10-04,851.0920000000001,-21.2928,23,0.18571428571428572,2020,10,4,4,6,278,40,505.58,1977.943,811.3004285714286
2020-10-07,222.12,-7.664499999999997,10,0.26666666666666666,2020,10,4,7,2,281,41,851.0920000000001,511.078,650.3217142857144
2020-10-08,881.625,146.6623,39,0.18,2020,10,4,8,3,282,41,222.12,1058.364,609.0420000000001
2020-10-09,446.562,-16.641599999999997,16,0.1,2020,10,4,9,4,283,41,881.625,585.614,583.7935714285715
2020-10-10,54.318,4.7529,3,0.1,2020,10,4,10,5,284,41,446.562,765.306,563.929
2020-10-11,865.27,153.1744,33,0.044444444444444446,2020,10,4,11,6,285,41,54.318,275.218,462.35928571428576
2020-10-12,371.65999999999997,101.18539999999999,10,0.0,2020,10,4,12,0,286,42,865.27,505.58,546.6524285714286
2020-10-14,766.1239999999999,18.409699999999987,28,0.31428571428571433,2020,10,4,14,2,288,42,371.65999999999997,851.0920000000001,527.521
2020-10-16,77.88,3.894,2,0.0,2020,10,4,16,4,290,42,766.1239999999999,222.12,515.3827142857143
2020-10-17,378.494,-155.48139999999998,17,0.24000000000000005,2020,10,4,17,5,291,42,77.88,881.625,494.777
2020-10-18,494.39,174.1758,18,0.16,2020,10,4,18,6,292,42,378.494,446.562,422.9011428571429
2020-10-19,720.086,155.3014,21,0.04,2020,10,4,19,0,293,43,494.39,54.318,429.73371428571426
2020-10-21,15.128,-6.768800000000001,5,0.5,2020,10,4,21,2,295,43,720.086,865.27,524.8434285714286
2020-10-22,1419.944,310.0265,56,0.2,2020,10,4,22,3,296,43,15.128,371.65999999999997,403.3945714285714
2020-10-23,831.145,-140.5054,24,0.34,2020,10,4,23,4,297,43,1419.944,766.1239999999999,553.1494285714286
2020-10-24,843.076,125.50590000000003,16,0.04,2020,10,4,24,5,298,43,831.145,77.88,562.4381428571429
2020-10-25,676.693,102.62780000000001,27,0.24285714285714285,2020,10,4,25,6,299,43,843.076,378.494,671.7518571428571
2020-10-27,104.51,36.8692,16,0.0,2020,10,4,27,1,301,44,676.693,494.39,714.3517142857144
2020-10-28,244.24,119.3436,9,0.0,2020,10,4,28,2,302,44,104.51,720.086,658.6545714285714
2020-10-29,1086.2440000000001,281.48490000000004,17,0.21666666666666667,2020,10,4,29,3,303,44,244.24,15.128,590.6765714285714
2020-10-30,1915.169,484.8049,63,0.059375000000000004,2020,10,4,30,4,304,44,1086.2440000000001,1419.944,743.693142857143
2020-10-31,1202.216,194.0966,24,0.08,2020,10,4,31,5,305,44,1915.169,831.145,814.4395714285714
2020-11-01,1355.89,184.19510000000002,40,0.1875,2020,11,4,1,6,306,44,1202.216,843.076,867.4497142857143
2020-11-02,139.178,56.549,8,0.06666666666666667,2020,11,4,2,0,307,45,1355.89,676.693,940.7088571428573
2020-11-04,834.874,113.243,33,0.2375,2020,11,4,4,2,309,45,139.178,104.51,863.921
2020-11-05,11.481,-1.0427999999999997,6,0.44999999999999996,2020,11,4,5,3,310,45,834.874,244.24,968.2587142857143
2020-11-06,1012.388,-104.94829999999999,48,0.30833333333333335,2020,11,4,6,4,311,45,11.481,1086.2440000000001,935.0074285714287
2020-11-07,2020.5529999999999,505.9381,100,0.10869565217391304,2020,11,4,7,5,312,45,1012.388,1915.169,924.4565714285716
2020-11-08,374.062,58.8821,33,0.02,2020,11,4,8,6,313,45,2020.5529999999999,1202.216,939.5114285714286
2020-11-09,183.88,82.4024,8,0.0,2020,11,4,9,0,314,46,374.062,1355.89,821.2037142857143
2020-11-10,542.178,163.9204,9,0.05,2020,11,4,10,1,315,46,183.88,139.178,653.7737142857143
2020-11-11,604.072,95.50150000000001,32,0.26,2020,11,4,11,2,316,46,542.178,834.874,711.3451428571428
2020-11-12,2293.746,264.2399,89,0.17894736842105263,2020,11,4,12,3,317,46,604.072,11.481,678.3734285714287
2020-11-13,802.76,151.67419999999998,33,0.09090909090909091,2020,11,4,13,4,318,46,2293.746,1012.388,1004.4112857142857
2020-11-14,702.17,-37.52529999999999,47,0.2625,2020,11,4,14,5,319,46,802.76,2020.5529999999999,974.4644285714286
2020-11-15,1199.154,241.6362,31,0.15,2020,11,4,15,6,320,46,702.17,374.062,786.124
2020-11-16,1243.636,174.0226,31,0.07500000000000001,2020,11,4,16,0,321,47,1199.154,183.88,903.9942857142858
2020-11-18,179.024,33.349199999999996,8,0.06666666666666667,2020,11,4,18,2,323,47,1243.636,542.178,1055.3880000000001
2020-11-19,2288.99,-260.36039999999997,99,0.24166666666666667,2020,11,4,19,3,324,47,179.024,604.072,1003.5088571428571
2020-11-20,2360.8708,270.6354,70,0.261,2020,11,4,20,4,325,47,2288.99,2293.746,1244.2114285714285
2020-11-21,614.499,-68.5681,52,0.3,2020,11,4,21,5,326,47,2360.8708,802.76,1253.8006857142857
2020-11-22,825.068,225.7624,31,0.13333333333333336,2020,11,4,22,6,327,47,614.499,702.17,1226.906257142857
2020-11-23,1218.7640000000001,388.796,49,0.06000000000000001,2020,11,4,23,0,328,48,825.068,1199.154,1244.4631142857143
2020-11-24,13.12,1.476,5,0.2,2020,11,4,24,1,329,48,1218.7640000000001,1243.636,1247.264542857143
2020-11-25,191.62,67.76559999999999,15,0.0,2020,11,4,25,2,330,48,13.12,179.024,1071.476542857143
2020-11-26,2361.0315,224.95479999999998,52,0.071875,2020,11,4,26,3,331,48,191.62,2288.99,1073.2759714285714
2020-11-27,1216.578,62.0014,52,0.18333333333333335,2020,11,4,27,4,332,48,2361.0315,2360.8708,1083.5676142857144
2020-11-28,574.568,147.2991,25,0.17142857142857146,2020,11,4,28,5,333,48,1216.578,614.499,920.0972142857144
2020-11-29,1116.989,30.072100000000013,53,0.2571428571428572,2020,11,4,29,6,334,48,574.568,825.068,914.3927857142857
2020-11-30,536.602,158.3828,39,0.07272727272727272,2020,11,4,30,0,335,49,1116.989,1218.7640000000001,956.0957857142859
2020-12-02,1382.293,-312.53979999999996,35,0.2681818181818182,2020,12,4,2,2,337,49,536.602,13.12,858.6440714285716
2020-12-03,1788.006,342.7866,60,0.09999999999999999,2020,12,4,3,3,338,49,1382.293,191.62,1054.2402142857143
2020-12-04,897.322,217.5366,38,0.15,2020,12,4,4,4,339,49,1788.006,2361.0315,1282.295357142857
2020-12-05,2115.762,145.2674,94,0.17142857142857143,2020,12,4,5,5,340,49,897.322,1216.578,1073.194
2020-12-06,564.358,158.0162,23,0.05,2020,12,4,6,6,341,49,2115.762,574.568,1201.6488571428574
2020-12-07,954.328,192.41450000000003,25,0.12000000000000002,2020,12,4,7,0,342,50,564.358,1116.989,1200.1902857142857
2020-12-08,34.02,16.6698,3,0.0,2020,12,4,8,1,343,50,954.328,536.602,1176.953
2020-12-09,935.496,170.29340000000002,63,0.058823529411764705,2020,12,4,9,2,344,50,34.02,1382.293,1105.1555714285714
2020-12-10,1590.894,-70.1326,71,0.25555555555555554,2020,12,4,10,3,345,50,935.496,1788.006,1041.3274285714285
2020-12-11,1448.854,390.1145,47,0.042857142857142864,2020,12,4,11,4,346,50,1590.894,897.322,1013.1685714285715
2020-12-12,1023.386,175.9253,27,0.044444444444444446,2020,12,4,12,5,347,50,1448.854,2115.762,1091.9588571428571
2020-12-13,858.3040000000001,132.4591,28,0.08333333333333333,2020,12,4,13,6,348,50,1023.386,564.358,935.9051428571429
2020-12-14,769.5319999999999,129.9265,20,0.16666666666666666,2020,12,4,14,0,349,51,858.3040000000001,954.328,977.8974285714286
2020-12-15,4.98,2.3406,1,0.0,2020,12,4,15,1,350,51,769.5319999999999,34.02,951.4980000000002
2020-12-16,1371.8319999999999,190.8939,34,0.12727272727272726,2020,12,4,16,2,351,51,4.98,935.496,947.3494285714286
2020-12-17,288.512,61.217600000000004,28,0.16666666666666666,2020,12,4,17,3,352,51,1371.8319999999999,1590.894,1009.6831428571428
2020-12-18,875.7719999999999,147.9331,31,0.12000000000000002,2020,12,4,18,4,353,51,288.512,1448.854,823.6285714285714
2020-12-19,1107.464,66.4668,28,0.15454545454545457,2020,12,4,19,5,354,51,875.7719999999999,1023.386,741.7597142857143
2020-12-20,401.42,50.9934,26,0.225,2020,12,4,20,6,355,51,1107.464,858.3040000000001,753.7708571428572
2020-12-21,473.313,6.6432,13,0.16666666666666666,2020,12,4,21,0,356,52,401.42,769.5319999999999,688.5017142857142
2020-12-22,194.32,56.3528,4,0.0,2020,12,4,22,1,357,52,473.313,4.98,646.1847142857142
2020-12-23,1110.738,-201.39950000000005,62,0.2,2020,12,4,23,2,358,52,194.32,1371.8319999999999,673.2332857142857
2020-12-24,1613.972,378.24339999999995,36,0.04615384615384616,2020,12,4,24,3,359,52,1110.738,288.512,635.9341428571428
2020-12-25,561.486,4.522199999999998,15,0.175,2020,12,4,25,4,360,52,1613.972,875.7719999999999,825.2855714285714
2020-12-26,2398.898,519.2,74,0.1105263157894737,2020,12,4,26,5,361,52,561.486,1107.464,780.3875714285714
2020-12-27,79.2,2.9105999999999996,4,0.2,2020,12,4,27,6,362,52,2398.898,401.42,964.878142857143
2020-12-28,6.36,0.0636,2,0.0,2020,12,4,28,0,363,53,79.2,473.313,918.8467142857144
2020-12-29,702.78,203.8908,12,0.05,2020,12,4,29,1,364,53,6.36,194.32,852.1391428571429
2020-12-30,1381.344,438.4882,49,0.2,2020,12,4,30,2,365,53,702.78,1110.738,924.7762857142858
2021-01-01,405.91999999999996,105.541,5,0.0,2021,1,1,1,4,1,53,1381.344,1613.972,963.4342857142858
2021-01-02,502.98,36.059,14,0.12000000000000002,2021,1,1,2,5,2,53,405.91999999999996,561.486,790.8554285714287
2021-01-03,109.252,-79.594,7,0.44999999999999996,2021,1,1,3,6,3,53,502.98,2398.898,782.4974285714287
2021-01-04,255.904,46.4568,10,0.20000000000000004,2021,1,1,4,0,4,1,109.252,79.2,455.4051428571429
2021-01-06,83.576,8.1391,9,0.26666666666666666,2021,1,1,6,2,6,1,255.904,6.36,480.6485714285715
2021-01-07,293.278,42.0115,19,0.275,2021,1,1,7,3,7,1,83.576,702.78,491.6794285714286
2021-01-08,743.046,264.49800000000005,16,0.13333333333333333,2021,1,1,8,4,8,1,293.278,1381.344,433.17914285714284
2021-01-09,174.75,55.365300000000005,11,0.0,2021,1,1,9,5,9,1,743.046,405.91999999999996,341.9937142857143
2021-01-10,149.444,25.083399999999997,22,0.25,2021,1,1,10,6,10,1,174.75,502.98,308.9694285714286
2021-01-13,405.344,64.046,10,0.2,2021,1,1,13,2,13,2,149.444,109.252,258.4642857142857
2021-01-14,701.923,196.1224,26,0.0625,2021,1,1,14,3,14,2,405.344,255.904,300.7631428571429
2021-01-15,102.21799999999999,15.996500000000001,5,0.1,2021,1,1,15,4,15,2,701.923,83.576,364.4801428571428
2021-01-16,1040.55,176.2682,11,0.0,2021,1,1,16,5,16,2,102.21799999999999,293.278,367.14328571428575
2021-01-20,153.568,-5.7588,2,0.2,2021,1,1,20,2,20,3,1040.55,743.046,473.8964285714286
2021-01-21,917.63,23.530899999999995,48,0.1272727272727273,2021,1,1,21,3,21,3,153.568,174.75,389.6852857142857
2021-01-22,168.01,67.3214,15,0.0,2021,1,1,22,4,22,3,917.63,149.444,495.811
2021-01-23,31.36,15.68,4,0.0,2021,1,1,23,5,23,3,168.01,405.344,498.4632857142857
2021-01-24,858.712,-65.8542,24,0.10000000000000002,2021,1,1,24,6,24,3,31.36,701.923,445.0369999999999
2021-01-27,39.68,10.3168,2,0.0,2021,1,1,27,2,27,4,858.712,102.21799999999999,467.43542857142853
2021-01-29,1041.248,110.2246,34,0.2,2021,1,1,29,4,29,4,39.68,1040.55,458.50142857142856
2021-01-30,330.564,112.0448,19,0.08,2021,1,1,30,5,30,4,1041.248,153.568,458.60114285714286
2021-01-31,161.97,63.2162,9,0.0,2021,1,1,31,6,31,4,330.564,917.63,483.8862857142857
2021-02-01,246.834,-46.27300000000001,19,0.15,2021,2,1,1,0,32,5,161.97,168.01,375.9348571428572
2021-02-03,197.868,31.1968,6,0.06666666666666667,2021,2,1,3,2,34,5,246.834,31.36,387.1954285714286
2021-02-04,2436.748,714.3050000000001,51,0.014285714285714287,2021,2,1,4,3,35,5,197.868,858.712,410.98228571428575
2021-02-05,132.224,-18.1808,4,0.2,2021,2,1,5,4,36,5,2436.748,39.68,636.416
2021-02-06,138.18200000000002,35.225,9,0.06666666666666667,2021,2,1,6,5,37,5,132.224,1041.248,649.6365714285713
2021-02-07,241.5,0.0,4,0.3,2021,2,1,7,6,38,5,138.18200000000002,330.564,520.6271428571429
2021-02-08,121.83,50.73779999999999,5,0.0,2021,2,1,8,0,39,6,241.5,161.97,507.9037142857142
2021-02-10,69.93,0.6993,7,0.0,2021,2,1,10,2,41,6,121.83,246.834,502.1694285714285
2021-02-11,15.92,7.4824,4,0.0,2021,2,1,11,3,42,6,69.93,197.868,476.8974285714285
2021-02-12,146.82,73.41,3,0.0,2021,2,1,12,4,43,6,15.92,2436.748,450.90485714285705
2021-02-13,287.49,77.5545,17,0.0,2021,2,1,13,5,44,6,146.82,132.224,123.77228571428564
2021-02-14,407.072,128.0602,7,0.1,2021,2,1,14,6,45,6,287.49,138.18200000000002,145.9531428571428
2021-02-15,1135.638,-71.02680000000001,27,0.17777777777777778,2021,2,1,15,0,46,7,407.072,241.5,184.36599999999996
2021-02-18,392.65999999999997,68.4625,13,0.0,2021,2,1,18,3,49,7,1135.638,121.83,312.09999999999997
2021-02-19,16.496,5.5674,2,0.2,2021,2,1,19,4,50,7,392.65999999999997,69.93,350.78999999999996
2021-02-20,1524.126,207.6645,42,0.18181818181818182,2021,2,1,20,5,51,7,16.496,15.92,343.15657142857134
2021-02-21,983.17,213.2609,18,0.05,2021,2,1,21,6,52,7,1524.126,146.82,558.6145714285714
2021-02-22,57.576,21.591,3,0.2,2021,2,1,22,0,53,8,983.17,287.49,678.0931428571428
2021-02-24,46.72,17.52,5,0.2,2021,2,1,24,2,55,8,57.576,407.072,645.2482857142857
2021-02-26,243.892,71.0836,8,0.19999999999999998,2021,2,1,26,4,57,8,46.72,1135.638,593.7694285714285
2021-02-27,36.48,18.24,6,0.0,2021,2,1,27,5,58,8,243.892,392.65999999999997,466.37714285714276
2021-02-28,111.104,8.3328,7,0.2,2021,2,1,28,6,59,8,36.48,16.496,415.4942857142856
2021-03-01,549.284,131.3802,5,0.06666666666666667,2021,3,1,1,0,60,9,111.104,1524.126,429.0097142857142
2021-03-03,2133.024,586.1933,48,0.11666666666666668,2021,3,1,3,2,62,9,549.284,983.17,289.7465714285714
2021-03-04,315.45,130.2479,10,0.05,2021,3,1,4,3,63,9,2133.024,57.576,454.0114285714285
2021-03-05,162.344,49.594300000000004,4,0.2,2021,3,1,5,4,64,9,315.45,46.72,490.8505714285713
2021-03-06,811.303,-389.1555,20,0.6,2021,3,1,6,5,65,9,162.344,243.892,507.3682857142856
2021-03-07,21.072,1.5804,3,0.2,2021,3,1,7,6,66,9,811.303,36.48,588.4269999999999
2021-03-08,826.85,131.2923,49,0.25,2021,3,1,8,0,67,10,21.072,111.104,586.2258571428571
2021-03-09,635.6,212.0786,18,0.0,2021,3,1,9,1,68,10,826.85,549.284,688.4752857142856
2021-03-10,363.222,4.197500000000002,11,0.12000000000000002,2021,3,1,10,2,69,10,635.6,2133.024,700.8061428571428
2021-03-11,896.022,162.76579999999998,18,0.08333333333333333,2021,3,1,11,3,70,10,363.222,315.45,447.97728571428564
2021-03-12,247.74,83.9566,16,0.0,2021,3,1,12,4,71,10,896.022,162.344,530.9161428571427
2021-03-13,2304.237,-484.71770000000004,54,0.2875,2021,3,1,13,5,72,10,247.74,811.303,543.1155714285713
2021-03-14,669.3679999999999,6.704199999999998,28,0.18857142857142858,2021,3,1,14,6,73,10,2304.237,21.072,756.391857142857
2021-03-15,476.346,120.2859,28,0.24000000000000005,2021,3,1,15,0,74,11,669.3679999999999,826.85,849.0055714285712
2021-03-17,486.884,158.4706,13,0.04,2021,3,1,17,2,76,11,476.346,635.6,798.9335714285714
2021-03-18,189.882,-94.941,3,0.4,2021,3,1,18,3,77,11,486.884,363.222,777.6884285714285
2021-03-19,138.68,-105.7262,9,0.35,2021,3,1,19,4,78,11,189.882,896.022,752.9255714285713
2021-03-20,231.151,16.7915,19,0.25,2021,3,1,20,5,79,11,138.68,247.74,644.7338571428571
2021-03-21,117.27600000000001,-4.161,8,0.375,2021,3,1,21,6,80,11,231.151,2304.237,642.3639999999998
2021-03-22,226.46800000000002,34.0216,9,0.1,2021,3,1,22,0,81,12,117.27600000000001,669.3679999999999,329.9409999999999
2021-03-24,745.774,-204.0048,10,0.225,2021,3,1,24,2,83,12,226.46800000000002,476.346,266.6695714285714
2021-03-25,59.52,17.856,3,0.0,2021,3,1,25,3,84,12,745.774,486.884,305.15928571428566
2021-03-26,682.246,20.5017,19,0.12000000000000002,2021,3,1,26,4,85,12,59.52,189.882,244.10728571428564
2021-03-27,92.69999999999999,35.8254,7,0.0,2021,3,1,27,5,86,12,682.246,138.68,314.4449999999999
2021-03-28,125.3,11.6594,7,0.0,2021,3,1,28,6,87,12,92.69999999999999,231.151,307.87642857142856
2021-03-29,1002.4870000000001,-33.77169999999999,34,0.21428571428571427,2021,3,1,29,0,88,13,125.3,117.27600000000001,292.7548571428571
2021-03-30,11.34,5.5566,1,0.0,2021,3,1,30,1,89,13,1002.4870000000001,226.46800000000002,419.21357142857136
2021-03-31,640.762,-4.970700000000008,11,0.23333333333333336,2021,3,1,31,2,90,13,11.34,745.774,388.48099999999994
2021-04-01,843.988,192.995,55,0.05,2021,4,2,1,3,91,13,640.762,59.52,373.47928571428565
2021-04-03,441.198,66.833,20,0.22499999999999998,2021,4,2,3,5,93,13,843.988,682.246,485.5461428571428
2021-04-04,381.40999999999997,72.35969999999999,13,0.0,2021,4,2,4,6,94,13,441.198,92.69999999999999,451.1107142857142
2021-04-05,277.15,-13.858600000000001,10,0.30000000000000004,2021,4,2,5,0,95,14,381.40999999999997,125.3,492.35499999999996
2021-04-07,111.852,25.383000000000003,10,0.1,2021,4,2,7,2,97,14,277.15,1002.4870000000001,514.0478571428571
2021-04-08,1817.612,169.9467,72,0.09411764705882353,2021,4,2,8,3,98,14,111.852,11.34,386.81428571428563
2021-04-09,40.632,15.2439,11,0.1,2021,4,2,9,4,99,14,1817.612,640.762,644.8531428571429
2021-04-10,371.084,77.0368,29,0.1857142857142857,2021,4,2,10,5,100,14,40.632,843.988,559.1202857142856
2021-04-12,904.2420000000001,91.3463,27,0.12000000000000002,2021,4,2,12,0,102,15,371.084,441.198,491.5625714285713
2021-04-13,6.12,2.8764,3,0.0,2021,4,2,13,1,103,15,904.2420000000001,381.40999999999997,557.7117142857143
2021-04-14,533.0360000000001,66.6358,16,0.1,2021,4,2,14,2,104,15,6.12,277.15,504.09885714285707
2021-04-15,1080.288,63.007300000000015,31,0.24285714285714285,2021,4,2,15,3,105,15,533.0360000000001,111.852,540.6539999999999
2021-04-16,235.156,68.1214,24,0.06666666666666667,2021,4,2,16,4,106,15,1080.288,1817.612,679.0019999999998
2021-04-17,421.08500000000004,57.511399999999995,22,0.15,2021,4,2,17,5,107,15,235.156,40.632,452.9368571428571
2021-04-18,959.602,-139.3892,26,0.1625,2021,4,2,18,6,108,15,421.08500000000004,371.084,507.28728571428564
2021-04-19,1414.132,194.7754,47,0.09333333333333334,2021,4,2,19,0,109,16,959.602,904.2420000000001,591.3612857142856
2021-04-21,271.616,-174.74280000000002,31,0.3333333333333333,2021,4,2,21,2,111,16,1414.132,6.12,664.2027142857143
2021-04-22,492.83500000000004,-12.076400000000001,31,0.16666666666666666,2021,4,2,22,3,112,16,271.616,533.0360000000001,702.1307142857142
2021-04-23,720.3679999999999,244.18,35,0.15000000000000002,2021,4,2,23,4,113,16,492.83500000000004,1080.288,696.3877142857143
2021-04-24,281.34000000000003,69.33600000000001,9,0.325,2021,4,2,24,5,114,16,720.3679999999999,235.156,644.9705714285714
2021-04-25,108.42,-37.9432,7,0.6,2021,4,2,25,6,115,16,281.34000000000003,421.08500000000004,651.5682857142857
2021-04-26,434.646,62.7822,3,0.1,2021,4,2,26,0,116,17,108.42,959.602,606.9018571428571
2021-04-28,486.672,27.9565,14,0.27999999999999997,2021,4,2,28,2,118,17,434.646,1414.132,531.9081428571428
2021-04-30,142.208,14.999600000000001,12,0.3333333333333333,2021,4,2,30,4,120,17,486.672,271.616,399.41385714285707
2021-05-01,517.866,-75.24259999999998,13,0.21666666666666665,2021,5,2,1,5,121,17,142.208,492.83500000000004,380.927
2021-05-02,1098.136,58.107400000000005,42,0.1416666666666667,2021,5,2,2,6,122,17,517.866,720.3679999999999,384.50285714285707
2021-05-03,1099.013,-309.4466,31,0.3888888888888889,2021,5,2,3,0,123,18,1098.136,281.34000000000003,438.46971428571425
2021-05-05,1015.4,128.994,34,0.16363636363636364,2021,5,2,5,2,125,18,1099.013,108.42,555.2801428571428
2021-05-06,236.96,49.6633,20,0.2285714285714286,2021,5,2,6,3,126,18,1015.4,434.646,684.8487142857141
2021-05-07,836.026,162.1455,27,0.06000000000000001,2021,5,2,7,4,127,18,236.96,486.672,656.607857142857
2021-05-08,334.188,66.6686,13,0.13333333333333333,2021,5,2,8,5,128,18,836.026,142.208,706.5155714285712
2021-05-09,426.856,-97.5734,42,0.29090909090909095,2021,5,2,9,6,129,18,334.188,517.866,733.9412857142855
2021-05-10,19.032,8.2472,4,0.1,2021,5,2,10,0,130,19,426.856,1098.136,720.9398571428571
2021-05-11,5.98,2.691,1,0.0,2021,5,2,11,1,131,19,19.032,1099.013,566.7821428571427
2021-05-12,286.918,63.8475,21,0.03333333333333333,2021,5,2,12,2,132,19,5.98,1015.4,410.63457142857135
2021-05-14,455.93,40.857499999999995,37,0.36666666666666664,2021,5,2,14,4,134,19,286.918,236.96,306.56571428571425
2021-05-15,137.07199999999997,32.74,18,0.21999999999999997,2021,5,2,15,5,135,19,455.93,836.026,337.8471428571428
2021-05-16,327.9,41.601,16,0.0,2021,5,2,16,6,136,19,137.07199999999997,334.188,237.99657142857134
2021-05-17,346.922,16.3809,36,0.35555555555555557,2021,5,2,17,0,137,20,327.9,426.856,237.09828571428565
2021-05-18,122.22,34.8606,6,0.0,2021,5,2,18,1,138,20,346.922,19.032,225.67914285714278
2021-05-19,940.048,146.0502,40,0.05,2021,5,2,19,2,139,20,122.22,5.98,240.42028571428565
2021-05-20,58.753,-29.740200000000005,13,0.5333333333333333,2021,5,2,20,3,140,20,940.048,286.918,373.85857142857134
2021-05-21,321.814,91.48089999999999,21,0.3333333333333333,2021,5,2,21,4,141,20,58.753,455.93,341.2635714285713
2021-05-22,1136.36,213.9363,25,0.07142857142857142,2021,5,2,22,5,142,20,321.814,137.07199999999997,322.1041428571428
2021-05-23,181.074,-6.301400000000002,10,0.26,2021,5,2,23,6,143,20,1136.36,327.9,464.8595714285713
2021-05-24,277.756,115.4542,12,0.06666666666666667,2021,5,2,24,0,144,21,181.074,346.922,443.8844285714285
2021-05-25,44.32,15.5328,6,0.0,2021,5,2,25,1,145,21,277.756,122.22,434.0035714285713
2021-05-26,1975.356,70.6306,58,0.1277777777777778,2021,5,2,26,2,146,21,44.32,940.048,422.87499999999994
2021-05-27,502.81,191.28300000000002,13,0.24,2021,5,2,27,3,147,21,1975.356,58.753,570.7761428571428
2021-05-28,1578.924,263.6658,54,0.08888888888888889,2021,5,2,28,4,148,21,502.81,321.814,634.2128571428572
2021-05-29,83.235,17.609900000000003,13,0.275,2021,5,2,29,5,149,21,1578.924,1136.36,813.7999999999998
2021-05-30,1564.722,315.7949,83,0.18,2021,5,2,30,6,150,21,83.235,181.074,663.3535714285714
2021-05-31,438.85900000000004,49.669599999999996,21,0.25,2021,5,2,31,0,151,22,1564.722,277.756,861.0175714285714
2021-06-02,157.844,23.5796,19,0.15000000000000002,2021,6,2,2,2,153,22,438.85900000000004,44.32,884.0322857142856
